sweep,cell,regime,concentration,floor_regime,contention,seed,policy,utility_family,task_workload_hash,scenario_hash,feasible,solver_status,fallback_allowed,fallback_used,completion_mean,completion_min,completion_p5,completed_tasks_per_run,quality_adjusted_completion,optional_refinement_rate,capacity_utilization,allocation_consumption,frac_agents_zero_completion,frac_agents_any_used_at_lower_bound,frac_agents_all_used_above_lower_bound,frac_agents_worse_than_equal,alloc_distance_from_equal_mean,mandatory_failures_total,blocked_total,backend_total,capacity_by_resource,mandatory_demand_by_resource,realized_contention_by_resource,capacity_violation,bound_violation,alloc_latency_ms
workload,dirichlet_1.0__moderate,dirichlet_1.0,1.0,unit,moderate,4250606291,decomposed_cobb_douglas,COBB_DOUGLAS,efd2492b3030fbf1,26cc97a09650fdf9,True,decomposed_cobb_douglas,False,False,0.7291666666666666,0.5,0.53125,35.0,0.5239583333333334,0.11666666666666665,0.9521978021978021,0.9521978021978021,0.0,0.0,1.0,0.0,0.09006059882490049,13,24,85,"{""COMPUTE"": 700, ""MEMORY"": 608, ""DATASET"": 209, ""API_CREDITS"": 303}","{""COMPUTE"": 910, ""MEMORY"": 790, ""DATASET"": 272, ""API_CREDITS"": 394}","{""COMPUTE"": 1.3, ""MEMORY"": 1.299342105263158, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.3003300330033003}",0,0,0
workload,dirichlet_1.0__moderate,dirichlet_1.0,1.0,unit,moderate,4250606291,joint_linear,LINEAR,efd2492b3030fbf1,26cc97a09650fdf9,True,optimal,False,False,0.125,0.0,0.03125,6.0,0.08385416666666667,0.08333333333333333,0.1,0.1,0.16666666666666666,0.8333333333333334,0.16666666666666666,1.0,0.6449023210089327,42,3,11,"{""COMPUTE"": 700, ""MEMORY"": 608, ""DATASET"": 209, ""API_CREDITS"": 303}","{""COMPUTE"": 910, ""MEMORY"": 790, ""DATASET"": 272, ""API_CREDITS"": 394}","{""COMPUTE"": 1.3, ""MEMORY"": 1.299342105263158, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.3003300330033003}",0,0,621
workload,dirichlet_1.0__moderate,dirichlet_1.0,1.0,unit,moderate,4250606291,joint_cobb_douglas,COBB_DOUGLAS,efd2492b3030fbf1,26cc97a09650fdf9,True,optimal,False,False,0.7291666666666666,0.5,0.53125,35.0,0.5239583333333334,0.11666666666666665,0.9521978021978021,0.9521978021978021,0.0,0.0,1.0,0.0,0.09006059882490049,13,24,85,"{""COMPUTE"": 700, ""MEMORY"": 608, ""DATASET"": 209, ""API_CREDITS"": 303}","{""COMPUTE"": 910, ""MEMORY"": 790, ""DATASET"": 272, ""API_CREDITS"": 394}","{""COMPUTE"": 1.3, ""MEMORY"": 1.299342105263158, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.3003300330033003}",0,0,623
workload,dirichlet_1.0__moderate,dirichlet_1.0,1.0,unit,moderate,4250606291,joint_ces,CES,efd2492b3030fbf1,26cc97a09650fdf9,True,optimal,False,False,0.7083333333333334,0.5,0.5,34.0,0.5130208333333334,0.3666666666666667,0.9098901098901099,0.9098901098901099,0.0,0.0,1.0,0.3333333333333333,0.15823196141652904,14,17,85,"{""COMPUTE"": 700, ""MEMORY"": 608, ""DATASET"": 209, ""API_CREDITS"": 303}","{""COMPUTE"": 910, ""MEMORY"": 790, ""DATASET"": 272, ""API_CREDITS"": 394}","{""COMPUTE"": 1.3, ""MEMORY"": 1.299342105263158, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.3003300330033003}",0,0,672
workload,dirichlet_1.0__moderate,dirichlet_1.0,1.0,unit,moderate,4250606291,joint_leontief,LEONTIEF,efd2492b3030fbf1,26cc97a09650fdf9,True,optimal,False,False,0.7708333333333334,0.625,0.625,37.0,0.5520833333333334,0.3611111111111111,0.9637362637362638,0.9637362637362638,0.0,0.0,1.0,0.0,0.20887958385348193,11,20,91,"{""COMPUTE"": 700, ""MEMORY"": 608, ""DATASET"": 209, ""API_CREDITS"": 303}","{""COMPUTE"": 910, ""MEMORY"": 790, ""DATASET"": 272, ""API_CREDITS"": 394}","{""COMPUTE"": 1.3, ""MEMORY"": 1.299342105263158, ""DATASET"": 1.3014354066985645, ""API_CREDITS"": 1.3003300330033003}",0,0,633
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2098221685,equal,none,40810cb0c5e92e70,78fd08d76268b053,True,equal,False,False,0.4375,0.375,0.375,21.0,0.3427083333333334,0.5666666666666667,0.8502350570852921,0.8502350570852921,0.0,0.0,1.0,0.0,0.0,27,11,55,"{""COMPUTE"": 565, ""MEMORY"": 495, ""DATASET"": 168, ""API_CREDITS"": 261}","{""COMPUTE"": 1074, ""MEMORY"": 940, ""DATASET"": 320, ""API_CREDITS"": 496}","{""COMPUTE"": 1.9008849557522123, ""MEMORY"": 1.898989898989899, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9003831417624522}",0,0,0
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2098221685,drf,none,40810cb0c5e92e70,78fd08d76268b053,True,drf,False,False,0.5,0.375,0.40625,24.0,0.37604166666666666,0.3333333333333333,0.8979180658159839,0.9189003436426116,0.0,0.0,1.0,0.0,0.11420443429719924,24,19,58,"{""COMPUTE"": 565, ""MEMORY"": 495, ""DATASET"": 168, ""API_CREDITS"": 261}","{""COMPUTE"": 1074, ""MEMORY"": 940, ""DATASET"": 320, ""API_CREDITS"": 496}","{""COMPUTE"": 1.9008849557522123, ""MEMORY"": 1.898989898989899, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9003831417624522}",0,0,0
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2098221685,decomposed_cobb_douglas,COBB_DOUGLAS,40810cb0c5e92e70,78fd08d76268b053,True,decomposed_cobb_douglas,False,False,0.5,0.375,0.375,24.0,0.38645833333333335,0.5277777777777778,0.9194089993284084,0.9194089993284084,0.0,0.0,1.0,0.0,0.055137652608606036,24,15,60,"{""COMPUTE"": 565, ""MEMORY"": 495, ""DATASET"": 168, ""API_CREDITS"": 261}","{""COMPUTE"": 1074, ""MEMORY"": 940, ""DATASET"": 320, ""API_CREDITS"": 496}","{""COMPUTE"": 1.9008849557522123, ""MEMORY"": 1.898989898989899, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9003831417624522}",0,0,0
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2098221685,joint_linear,LINEAR,40810cb0c5e92e70,78fd08d76268b053,True,optimal,False,False,0.0625,0.0,0.0,3.0,0.0375,0.0,0.052384150436534584,0.052384150436534584,0.5,1.0,0.0,1.0,0.8985836909083376,45,0,6,"{""COMPUTE"": 565, ""MEMORY"": 495, ""DATASET"": 168, ""API_CREDITS"": 261}","{""COMPUTE"": 1074, ""MEMORY"": 940, ""DATASET"": 320, ""API_CREDITS"": 496}","{""COMPUTE"": 1.9008849557522123, ""MEMORY"": 1.898989898989899, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9003831417624522}",0,0,613
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2098221685,joint_cobb_douglas,COBB_DOUGLAS,40810cb0c5e92e70,78fd08d76268b053,True,optimal,False,False,0.5,0.375,0.375,24.0,0.38645833333333335,0.5277777777777778,0.9194089993284084,0.9194089993284084,0.0,0.0,1.0,0.0,0.055137652608606036,24,15,60,"{""COMPUTE"": 565, ""MEMORY"": 495, ""DATASET"": 168, ""API_CREDITS"": 261}","{""COMPUTE"": 1074, ""MEMORY"": 940, ""DATASET"": 320, ""API_CREDITS"": 496}","{""COMPUTE"": 1.9008849557522123, ""MEMORY"": 1.898989898989899, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9003831417624522}",0,0,643
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2098221685,joint_ces,CES,40810cb0c5e92e70,78fd08d76268b053,True,optimal,False,False,0.5,0.375,0.375,24.0,0.3838541666666668,0.41111111111111115,0.9180658159838818,0.9180658159838818,0.0,0.0,1.0,0.0,0.0954848299208763,24,12,61,"{""COMPUTE"": 565, ""MEMORY"": 495, ""DATASET"": 168, ""API_CREDITS"": 261}","{""COMPUTE"": 1074, ""MEMORY"": 940, ""DATASET"": 320, ""API_CREDITS"": 496}","{""COMPUTE"": 1.9008849557522123, ""MEMORY"": 1.898989898989899, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9003831417624522}",0,0,616
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2098221685,joint_leontief,LEONTIEF,40810cb0c5e92e70,78fd08d76268b053,True,optimal,False,False,0.5208333333333334,0.375,0.375,25.0,0.39427083333333335,0.3111111111111111,0.9281396910678308,0.9281396910678308,0.0,0.0,1.0,0.0,0.16411775918265373,23,18,60,"{""COMPUTE"": 565, ""MEMORY"": 495, ""DATASET"": 168, ""API_CREDITS"": 261}","{""COMPUTE"": 1074, ""MEMORY"": 940, ""DATASET"": 320, ""API_CREDITS"": 496}","{""COMPUTE"": 1.9008849557522123, ""MEMORY"": 1.898989898989899, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9003831417624522}",0,0,641
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,1138347673,equal,none,793561cac44c9f4e,50a935308accc15e,True,equal,False,False,0.4166666666666667,0.25,0.28125,20.0,0.3,0.05555555555555555,0.7537037037037037,0.7537037037037037,0.0,0.0,1.0,0.0,0.0,28,21,39,"{""COMPUTE"": 411, ""MEMORY"": 361, ""DATASET"": 126, ""API_CREDITS"": 182}","{""COMPUTE"": 780, ""MEMORY"": 686, ""DATASET"": 240, ""API_CREDITS"": 346}","{""COMPUTE"": 1.897810218978102, ""MEMORY"": 1.9002770083102494, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.901098901098901}",0,0,0
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,1138347673,drf,none,793561cac44c9f4e,50a935308accc15e,True,drf,False,False,0.4791666666666667,0.375,0.375,23.0,0.35000000000000003,0.2333333333333333,0.9166666666666666,0.9235074626865671,0.0,0.0,1.0,0.0,0.11851181882124195,25,20,48,"{""COMPUTE"": 411, ""MEMORY"": 361, ""DATASET"": 126, ""API_CREDITS"": 182}","{""COMPUTE"": 780, ""MEMORY"": 686, ""DATASET"": 240, ""API_CREDITS"": 346}","{""COMPUTE"": 1.897810218978102, ""MEMORY"": 1.9002770083102494, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.901098901098901}",0,0,0
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,1138347673,decomposed_cobb_douglas,COBB_DOUGLAS,793561cac44c9f4e,50a935308accc15e,True,decomposed_cobb_douglas,False,False,0.4375,0.375,0.375,21.0,0.3197916666666667,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.0,1.0,0.16666666666666666,0.059364136074837016,27,24,41,"{""COMPUTE"": 411, ""MEMORY"": 361, ""DATASET"": 126, ""API_CREDITS"": 182}","{""COMPUTE"": 780, ""MEMORY"": 686, ""DATASET"": 240, ""API_CREDITS"": 346}","{""COMPUTE"": 1.897810218978102, ""MEMORY"": 1.9002770083102494, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.901098901098901}",0,0,0
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,1138347673,joint_linear,LINEAR,793561cac44c9f4e,50a935308accc15e,True,optimal,False,False,0.020833333333333332,0.0,0.0,1.0,0.012499999999999999,0.0,0.024074074074074074,0.024074074074074074,0.8333333333333334,1.0,0.0,1.0,0.9624687088366523,47,0,2,"{""COMPUTE"": 411, ""MEMORY"": 361, ""DATASET"": 126, ""API_CREDITS"": 182}","{""COMPUTE"": 780, ""MEMORY"": 686, ""DATASET"": 240, ""API_CREDITS"": 346}","{""COMPUTE"": 1.897810218978102, ""MEMORY"": 1.9002770083102494, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.901098901098901}",0,0,624
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,1138347673,joint_cobb_douglas,COBB_DOUGLAS,793561cac44c9f4e,50a935308accc15e,True,optimal,False,False,0.4375,0.375,0.375,21.0,0.3197916666666667,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.0,1.0,0.16666666666666666,0.059364136074837016,27,24,41,"{""COMPUTE"": 411, ""MEMORY"": 361, ""DATASET"": 126, ""API_CREDITS"": 182}","{""COMPUTE"": 780, ""MEMORY"": 686, ""DATASET"": 240, ""API_CREDITS"": 346}","{""COMPUTE"": 1.897810218978102, ""MEMORY"": 1.9002770083102494, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.901098901098901}",0,0,624
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,1138347673,joint_ces,CES,793561cac44c9f4e,50a935308accc15e,True,optimal,False,False,0.4791666666666667,0.375,0.375,23.0,0.35052083333333334,0.18333333333333335,0.825925925925926,0.825925925925926,0.0,0.0,1.0,0.0,0.11127925677371647,25,27,41,"{""COMPUTE"": 411, ""MEMORY"": 361, ""DATASET"": 126, ""API_CREDITS"": 182}","{""COMPUTE"": 780, ""MEMORY"": 686, ""DATASET"": 240, ""API_CREDITS"": 346}","{""COMPUTE"": 1.897810218978102, ""MEMORY"": 1.9002770083102494, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.901098901098901}",0,0,618
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,1138347673,joint_leontief,LEONTIEF,793561cac44c9f4e,50a935308accc15e,True,optimal,False,False,0.5,0.375,0.375,24.0,0.36250000000000004,0.19999999999999998,0.9,0.9,0.0,0.0,1.0,0.0,0.09091860509419693,24,24,46,"{""COMPUTE"": 411, ""MEMORY"": 361, ""DATASET"": 126, ""API_CREDITS"": 182}","{""COMPUTE"": 780, ""MEMORY"": 686, ""DATASET"": 240, ""API_CREDITS"": 346}","{""COMPUTE"": 1.897810218978102, ""MEMORY"": 1.9002770083102494, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.901098901098901}",0,0,626
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2342860720,equal,none,f5b8d0233d385eb5,63d16519fbfa3636,True,equal,False,False,0.5833333333333334,0.375,0.40625,28.0,0.42812500000000003,0.17916666666666667,0.9012765957446809,0.9012765957446809,0.0,0.0,1.0,0.0,0.0,20,30,51,"{""COMPUTE"": 455, ""MEMORY"": 391, ""DATASET"": 114, ""API_CREDITS"": 215}","{""COMPUTE"": 864, ""MEMORY"": 743, ""DATASET"": 216, ""API_CREDITS"": 409}","{""COMPUTE"": 1.8989010989010988, ""MEMORY"": 1.9002557544757033, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9023255813953488}",0,0,0
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2342860720,drf,none,f5b8d0233d385eb5,63d16519fbfa3636,True,drf,False,False,0.5833333333333334,0.375,0.40625,28.0,0.43385416666666665,0.20833333333333334,0.9123404255319149,0.9138959931798807,0.0,0.0,1.0,0.0,0.13447348953710953,20,29,52,"{""COMPUTE"": 455, ""MEMORY"": 391, ""DATASET"": 114, ""API_CREDITS"": 215}","{""COMPUTE"": 864, ""MEMORY"": 743, ""DATASET"": 216, ""API_CREDITS"": 409}","{""COMPUTE"": 1.8989010989010988, ""MEMORY"": 1.9002557544757033, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9023255813953488}",0,0,0
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2342860720,decomposed_cobb_douglas,COBB_DOUGLAS,f5b8d0233d385eb5,63d16519fbfa3636,True,decomposed_cobb_douglas,False,False,0.5416666666666666,0.375,0.375,26.0,0.40989583333333335,0.2263888888888889,0.9046808510638298,0.9046808510638298,0.0,0.0,1.0,0.3333333333333333,0.05106922406829706,22,28,50,"{""COMPUTE"": 455, ""MEMORY"": 391, ""DATASET"": 114, ""API_CREDITS"": 215}","{""COMPUTE"": 864, ""MEMORY"": 743, ""DATASET"": 216, ""API_CREDITS"": 409}","{""COMPUTE"": 1.8989010989010988, ""MEMORY"": 1.9002557544757033, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9023255813953488}",0,0,0
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2342860720,joint_linear,LINEAR,f5b8d0233d385eb5,63d16519fbfa3636,True,optimal,False,False,0.14583333333333334,0.0,0.0,7.0,0.10312500000000001,0.0,0.14638297872340425,0.14638297872340425,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.9175345395890314,41,10,9,"{""COMPUTE"": 455, ""MEMORY"": 391, ""DATASET"": 114, ""API_CREDITS"": 215}","{""COMPUTE"": 864, ""MEMORY"": 743, ""DATASET"": 216, ""API_CREDITS"": 409}","{""COMPUTE"": 1.8989010989010988, ""MEMORY"": 1.9002557544757033, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9023255813953488}",0,0,622
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2342860720,joint_cobb_douglas,COBB_DOUGLAS,f5b8d0233d385eb5,63d16519fbfa3636,True,optimal,False,False,0.5416666666666666,0.375,0.375,26.0,0.40989583333333335,0.2263888888888889,0.9046808510638298,0.9046808510638298,0.0,0.0,1.0,0.3333333333333333,0.05106922406829706,22,28,50,"{""COMPUTE"": 455, ""MEMORY"": 391, ""DATASET"": 114, ""API_CREDITS"": 215}","{""COMPUTE"": 864, ""MEMORY"": 743, ""DATASET"": 216, ""API_CREDITS"": 409}","{""COMPUTE"": 1.8989010989010988, ""MEMORY"": 1.9002557544757033, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9023255813953488}",0,0,628
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2342860720,joint_ces,CES,f5b8d0233d385eb5,63d16519fbfa3636,True,optimal,False,False,0.5625,0.375,0.375,27.0,0.4197916666666666,0.16666666666666666,0.9191489361702128,0.9191489361702128,0.0,0.0,1.0,0.5,0.10042455152556601,21,29,51,"{""COMPUTE"": 455, ""MEMORY"": 391, ""DATASET"": 114, ""API_CREDITS"": 215}","{""COMPUTE"": 864, ""MEMORY"": 743, ""DATASET"": 216, ""API_CREDITS"": 409}","{""COMPUTE"": 1.8989010989010988, ""MEMORY"": 1.9002557544757033, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9023255813953488}",0,0,626
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2342860720,joint_leontief,LEONTIEF,f5b8d0233d385eb5,63d16519fbfa3636,True,optimal,False,False,0.6041666666666666,0.375,0.40625,29.0,0.4453125,0.16666666666666666,0.9114893617021277,0.9114893617021277,0.0,0.0,1.0,0.0,0.13106807954224656,19,32,52,"{""COMPUTE"": 455, ""MEMORY"": 391, ""DATASET"": 114, ""API_CREDITS"": 215}","{""COMPUTE"": 864, ""MEMORY"": 743, ""DATASET"": 216, ""API_CREDITS"": 409}","{""COMPUTE"": 1.8989010989010988, ""MEMORY"": 1.9002557544757033, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.9023255813953488}",0,0,637
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,1473714878,equal,none,1cbc2a1ae2de5a4e,175ffcda655d8a0e,True,equal,False,False,0.5208333333333334,0.25,0.28125,25.0,0.3802083333333333,0.3333333333333333,0.8861066235864298,0.8861066235864298,0.0,0.0,1.0,0.0,0.0,23,22,57,"{""COMPUTE"": 499, ""MEMORY"": 413, ""DATASET"": 101, ""API_CREDITS"": 225}","{""COMPUTE"": 948, ""MEMORY"": 784, ""DATASET"": 192, ""API_CREDITS"": 428}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.8983050847457628, ""DATASET"": 1.900990099009901, ""API_CREDITS"": 1.9022222222222223}",0,0,0
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,1473714878,drf,none,1cbc2a1ae2de5a4e,175ffcda655d8a0e,True,drf,False,False,0.4791666666666667,0.125,0.1875,23.0,0.3541666666666667,0.12566137566137567,0.8667205169628432,0.8816762530813476,0.0,0.0,1.0,0.5,0.1617496030123117,25,24,55,"{""COMPUTE"": 499, ""MEMORY"": 413, ""DATASET"": 101, ""API_CREDITS"": 225}","{""COMPUTE"": 948, ""MEMORY"": 784, ""DATASET"": 192, ""API_CREDITS"": 428}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.8983050847457628, ""DATASET"": 1.900990099009901, ""API_CREDITS"": 1.9022222222222223}",0,0,0
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,1473714878,decomposed_cobb_douglas,COBB_DOUGLAS,1cbc2a1ae2de5a4e,175ffcda655d8a0e,True,decomposed_cobb_douglas,False,False,0.5416666666666666,0.375,0.40625,26.0,0.39895833333333336,0.32936507936507936,0.9111470113085622,0.9111470113085622,0.0,0.0,1.0,0.3333333333333333,0.06924489034645326,22,22,61,"{""COMPUTE"": 499, ""MEMORY"": 413, ""DATASET"": 101, ""API_CREDITS"": 225}","{""COMPUTE"": 948, ""MEMORY"": 784, ""DATASET"": 192, ""API_CREDITS"": 428}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.8983050847457628, ""DATASET"": 1.900990099009901, ""API_CREDITS"": 1.9022222222222223}",0,0,0
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,1473714878,joint_linear,LINEAR,1cbc2a1ae2de5a4e,175ffcda655d8a0e,True,optimal,False,False,0.0625,0.0,0.0,3.0,0.046875,0.0,0.05815831987075929,0.05815831987075929,0.8333333333333334,1.0,0.0,1.0,1.001388529020997,45,6,3,"{""COMPUTE"": 499, ""MEMORY"": 413, ""DATASET"": 101, ""API_CREDITS"": 225}","{""COMPUTE"": 948, ""MEMORY"": 784, ""DATASET"": 192, ""API_CREDITS"": 428}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.8983050847457628, ""DATASET"": 1.900990099009901, ""API_CREDITS"": 1.9022222222222223}",0,0,612
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,1473714878,joint_cobb_douglas,COBB_DOUGLAS,1cbc2a1ae2de5a4e,175ffcda655d8a0e,True,optimal,False,False,0.5416666666666666,0.375,0.40625,26.0,0.39895833333333336,0.32936507936507936,0.9111470113085622,0.9111470113085622,0.0,0.0,1.0,0.3333333333333333,0.06924489034645326,22,22,61,"{""COMPUTE"": 499, ""MEMORY"": 413, ""DATASET"": 101, ""API_CREDITS"": 225}","{""COMPUTE"": 948, ""MEMORY"": 784, ""DATASET"": 192, ""API_CREDITS"": 428}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.8983050847457628, ""DATASET"": 1.900990099009901, ""API_CREDITS"": 1.9022222222222223}",0,0,610
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,1473714878,joint_ces,CES,1cbc2a1ae2de5a4e,175ffcda655d8a0e,True,optimal,False,False,0.5208333333333334,0.375,0.375,25.0,0.38333333333333336,0.1812169312169312,0.9038772213247173,0.9038772213247173,0.0,0.0,1.0,0.5,0.1287574016729427,23,22,59,"{""COMPUTE"": 499, ""MEMORY"": 413, ""DATASET"": 101, ""API_CREDITS"": 225}","{""COMPUTE"": 948, ""MEMORY"": 784, ""DATASET"": 192, ""API_CREDITS"": 428}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.8983050847457628, ""DATASET"": 1.900990099009901, ""API_CREDITS"": 1.9022222222222223}",0,0,635
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,1473714878,joint_leontief,LEONTIEF,1cbc2a1ae2de5a4e,175ffcda655d8a0e,True,optimal,False,False,0.5208333333333334,0.375,0.375,25.0,0.39947916666666666,0.5238095238095238,0.9281098546042004,0.9281098546042004,0.0,0.0,1.0,0.3333333333333333,0.06924872314243619,23,18,61,"{""COMPUTE"": 499, ""MEMORY"": 413, ""DATASET"": 101, ""API_CREDITS"": 225}","{""COMPUTE"": 948, ""MEMORY"": 784, ""DATASET"": 192, ""API_CREDITS"": 428}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.8983050847457628, ""DATASET"": 1.900990099009901, ""API_CREDITS"": 1.9022222222222223}",0,0,637
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2114544130,equal,none,25750831c1399949,8b887be5c9cfd711,True,equal,False,False,0.5208333333333334,0.25,0.28125,25.0,0.3927083333333334,0.38888888888888884,0.8810511756569848,0.8810511756569848,0.0,0.0,1.0,0.0,0.0,23,23,60,"{""COMPUTE"": 564, ""MEMORY"": 480, ""DATASET"": 135, ""API_CREDITS"": 267}","{""COMPUTE"": 1072, ""MEMORY"": 912, ""DATASET"": 256, ""API_CREDITS"": 508}","{""COMPUTE"": 1.900709219858156, ""MEMORY"": 1.9, ""DATASET"": 1.8962962962962964, ""API_CREDITS"": 1.902621722846442}",0,0,0
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2114544130,drf,none,25750831c1399949,8b887be5c9cfd711,True,drf,False,False,0.5625,0.375,0.375,27.0,0.4197916666666666,0.07638888888888888,0.9204702627939142,0.9366643209007741,0.0,0.0,1.0,0.16666666666666666,0.17109798533213935,21,29,60,"{""COMPUTE"": 564, ""MEMORY"": 480, ""DATASET"": 135, ""API_CREDITS"": 267}","{""COMPUTE"": 1072, ""MEMORY"": 912, ""DATASET"": 256, ""API_CREDITS"": 508}","{""COMPUTE"": 1.900709219858156, ""MEMORY"": 1.9, ""DATASET"": 1.8962962962962964, ""API_CREDITS"": 1.902621722846442}",0,0,0
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2114544130,decomposed_cobb_douglas,COBB_DOUGLAS,25750831c1399949,8b887be5c9cfd711,True,decomposed_cobb_douglas,False,False,0.6041666666666666,0.25,0.28125,29.0,0.44062500000000004,0.16666666666666666,0.9253112033195021,0.9253112033195021,0.0,0.0,1.0,0.16666666666666666,0.07248029412371314,19,29,64,"{""COMPUTE"": 564, ""MEMORY"": 480, ""DATASET"": 135, ""API_CREDITS"": 267}","{""COMPUTE"": 1072, ""MEMORY"": 912, ""DATASET"": 256, ""API_CREDITS"": 508}","{""COMPUTE"": 1.900709219858156, ""MEMORY"": 1.9, ""DATASET"": 1.8962962962962964, ""API_CREDITS"": 1.902621722846442}",0,0,4
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2114544130,joint_linear,LINEAR,25750831c1399949,8b887be5c9cfd711,True,optimal,False,False,0.0625,0.0,0.0,3.0,0.04270833333333333,0.0,0.0677731673582296,0.0677731673582296,0.6666666666666666,1.0,0.0,1.0,0.9442539622939568,45,3,6,"{""COMPUTE"": 564, ""MEMORY"": 480, ""DATASET"": 135, ""API_CREDITS"": 267}","{""COMPUTE"": 1072, ""MEMORY"": 912, ""DATASET"": 256, ""API_CREDITS"": 508}","{""COMPUTE"": 1.900709219858156, ""MEMORY"": 1.9, ""DATASET"": 1.8962962962962964, ""API_CREDITS"": 1.902621722846442}",0,0,637
workload,dirichlet_1.0__high,dirichlet_1.0,1.0,unit,high,2114544130,joint_cobb_douglas,COBB_DOUGLAS,25750831c1399949,8b887be5c9cfd711,True,optimal,False,False,0.6041666666666666,0.25,0.28125,29.0,0.44062500000000004,0.16666666666666666,0.9253112033195021,0.9253112033195021,0.0,0.0,1.0,0.16666666666666666,0.07248029412371314,19,29,64,"{""COMPUTE"": 564, ""MEMORY"": 480, ""DATASET"": 135, ""API_CREDITS"": 267}","{""COMPUTE"": 1072, ""MEMORY"": 912, ""DATASET"": 256, ""API_CREDITS"": 508}","{""COMPUTE"": 1.900709219858156, ""MEMORY"": 1.9, ""DATASET"": 1.8962962962962964, ""API_CREDITS"": 1.902621722846442}",0,0,612
