sweep,cell,regime,concentration,floor_regime,contention,seed,policy,utility_family,task_workload_hash,scenario_hash,agent,archetype,priority,completion,zero_completion,mandatory_failures,quality,backend_calls,blocked_calls,allocated,charged,min_bound,upper_bound,any_used_at_lower_bound,all_used_above_lower_bound,alloc_distance_from_equal,completion_minus_equal,latent_probs
workload,dirichlet_0.3__moderate,dirichlet_0.3,0.3,unit,moderate,4250606291,joint_leontief,LEONTIEF,a02c062e9b745c06,60c2fa3251632121,a4,code_review+monitoring,1.0,1.0,False,0,0.6749999999999999,12,8,"{""COMPUTE"": 72, ""MEMORY"": 68, ""DATASET"": 32, ""API_CREDITS"": 28}","{""COMPUTE"": 72, ""MEMORY"": 68, ""DATASET"": 32, ""API_CREDITS"": 28}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 160, ""MEMORY"": 140, ""API_CREDITS"": 80, ""DATASET"": 32}",False,True,0.29328621908127206,0.0,"[0.015798047893817228, 0.5450379327691117, 0.037376350906428955, 0.4017876684306421]"
workload,dirichlet_0.3__moderate,dirichlet_0.3,0.3,unit,moderate,4250606291,joint_leontief,LEONTIEF,a02c062e9b745c06,60c2fa3251632121,a5,doc_processing+monitoring+research,1.0,0.5,False,4,0.38750000000000007,12,4,"{""COMPUTE"": 131, ""MEMORY"": 113, ""DATASET"": 37, ""API_CREDITS"": 61}","{""COMPUTE"": 124, ""MEMORY"": 103, ""DATASET"": 24, ""API_CREDITS"": 61}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 258, ""MEMORY"": 217, ""API_CREDITS"": 122, ""DATASET"": 56}",False,True,0.1875,0.125,"[0.7716315098621882, 0.0023947738668392564, 0.10478617319400191, 0.12118754307697073]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,equal,none,9dc6afdf0f9522d1,de5f8b8d755fe81c,a0,code_review+research,1.0,0.375,False,5,0.31875,8,3,"{""COMPUTE"": 88, ""MEMORY"": 73, ""DATASET"": 25, ""API_CREDITS"": 46}","{""COMPUTE"": 86, ""MEMORY"": 72, ""DATASET"": 16, ""API_CREDITS"": 44}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 262, ""API_CREDITS"": 164, ""DATASET"": 48}",False,True,0.0,0.0,"[0.5080842099568694, 0.425027162524813, 0.01583805256026392, 0.05105057495805357]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,equal,none,9dc6afdf0f9522d1,de5f8b8d755fe81c,a1,code_review+doc_processing+monitoring+research,1.0,0.5,False,4,0.36875,10,5,"{""COMPUTE"": 88, ""MEMORY"": 72, ""DATASET"": 16, ""API_CREDITS"": 45}","{""COMPUTE"": 88, ""MEMORY"": 69, ""DATASET"": 8, ""API_CREDITS"": 43}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 242, ""MEMORY"": 190, ""API_CREDITS"": 116, ""DATASET"": 16}",False,True,0.0,0.0,"[0.016810007460872148, 0.04872777660097131, 0.8772735736186463, 0.05718864231951012]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,equal,none,9dc6afdf0f9522d1,de5f8b8d755fe81c,a2,monitoring,1.0,0.375,False,5,0.22499999999999998,6,0,"{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 25, ""API_CREDITS"": 8}","{""COMPUTE"": 24, ""MEMORY"": 27, ""DATASET"": 24, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",False,True,0.0,0.0,"[0.0496088596040305, 0.001640771992282643, 0.23511425498814756, 0.7136361134155393]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,equal,none,9dc6afdf0f9522d1,de5f8b8d755fe81c,a3,code_review+research,1.0,0.375,False,5,0.31875,8,3,"{""COMPUTE"": 88, ""MEMORY"": 72, ""DATASET"": 25, ""API_CREDITS"": 45}","{""COMPUTE"": 86, ""MEMORY"": 72, ""DATASET"": 16, ""API_CREDITS"": 44}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 262, ""API_CREDITS"": 164, ""DATASET"": 48}",False,True,0.0,0.0,"[0.8872567389191243, 0.09662037513673527, 0.014726410813202665, 0.0013964751309379028]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,equal,none,9dc6afdf0f9522d1,de5f8b8d755fe81c,a4,doc_processing+monitoring+research,1.0,0.5,False,4,0.36250000000000004,11,1,"{""COMPUTE"": 88, ""MEMORY"": 72, ""DATASET"": 24, ""API_CREDITS"": 45}","{""COMPUTE"": 80, ""MEMORY"": 69, ""DATASET"": 24, ""API_CREDITS"": 33}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 190, ""MEMORY"": 165, ""API_CREDITS"": 82, ""DATASET"": 56}",False,True,0.0,0.0,"[0.19739668820274278, 0.0013462310259447063, 0.05629219173613072, 0.7449648890351819]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,equal,none,9dc6afdf0f9522d1,de5f8b8d755fe81c,a5,code_review+research,1.0,0.375,False,5,0.31875,8,3,"{""COMPUTE"": 88, ""MEMORY"": 72, ""DATASET"": 16, ""API_CREDITS"": 45}","{""COMPUTE"": 86, ""MEMORY"": 72, ""DATASET"": 16, ""API_CREDITS"": 44}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 276, ""MEMORY"": 226, ""API_CREDITS"": 156, ""DATASET"": 16}",False,True,0.0,0.0,"[0.05457809889514091, 0.7858630887128595, 9.386097514459374e-06, 0.15954942629448507]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,drf,none,9dc6afdf0f9522d1,de5f8b8d755fe81c,a0,code_review+research,1.0,0.5,False,4,0.4125,9,5,"{""COMPUTE"": 98, ""MEMORY"": 83, ""DATASET"": 21, ""API_CREDITS"": 50}","{""COMPUTE"": 96, ""MEMORY"": 80, ""DATASET"": 16, ""API_CREDITS"": 50}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 262, ""API_CREDITS"": 164, ""DATASET"": 48}",False,True,0.1206896551724138,0.125,"[0.5080842099568694, 0.425027162524813, 0.01583805256026392, 0.05105057495805357]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,drf,none,9dc6afdf0f9522d1,de5f8b8d755fe81c,a1,code_review+doc_processing+monitoring+research,1.0,0.5,False,4,0.39375,11,4,"{""COMPUTE"": 107, ""MEMORY"": 84, ""DATASET"": 11, ""API_CREDITS"": 49}","{""COMPUTE"": 96, ""MEMORY"": 75, ""DATASET"": 8, ""API_CREDITS"": 47}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 242, ""MEMORY"": 190, ""API_CREDITS"": 116, ""DATASET"": 16}",False,True,0.18099547511312217,0.0,"[0.016810007460872148, 0.04872777660097131, 0.8772735736186463, 0.05718864231951012]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,drf,none,9dc6afdf0f9522d1,de5f8b8d755fe81c,a2,monitoring,1.0,0.375,False,5,0.22499999999999998,6,0,"{""COMPUTE"": 28, ""MEMORY"": 31, ""DATASET"": 28, ""API_CREDITS"": 3}","{""COMPUTE"": 24, ""MEMORY"": 27, ""DATASET"": 24, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",False,True,0.5029585798816568,0.0,"[0.0496088596040305, 0.001640771992282643, 0.23511425498814756, 0.7136361134155393]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,drf,none,9dc6afdf0f9522d1,de5f8b8d755fe81c,a3,code_review+research,1.0,0.5,False,4,0.4125,9,5,"{""COMPUTE"": 98, ""MEMORY"": 83, ""DATASET"": 21, ""API_CREDITS"": 50}","{""COMPUTE"": 96, ""MEMORY"": 80, ""DATASET"": 16, ""API_CREDITS"": 50}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 262, ""API_CREDITS"": 164, ""DATASET"": 48}",False,True,0.13043478260869565,0.125,"[0.8872567389191243, 0.09662037513673527, 0.014726410813202665, 0.0013964751309379028]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,drf,none,9dc6afdf0f9522d1,de5f8b8d755fe81c,a4,doc_processing+monitoring+research,1.0,0.5,False,4,0.3375,10,2,"{""COMPUTE"": 77, ""MEMORY"": 69, ""DATASET"": 28, ""API_CREDITS"": 32}","{""COMPUTE"": 72, ""MEMORY"": 63, ""DATASET"": 24, ""API_CREDITS"": 29}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 190, ""MEMORY"": 165, ""API_CREDITS"": 82, ""DATASET"": 56}",False,True,0.13537117903930132,0.0,"[0.19739668820274278, 0.0013462310259447063, 0.05629219173613072, 0.7449648890351819]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,drf,none,9dc6afdf0f9522d1,de5f8b8d755fe81c,a5,code_review+research,1.0,0.75,False,2,0.56875,8,11,"{""COMPUTE"": 91, ""MEMORY"": 75, ""DATASET"": 11, ""API_CREDITS"": 50}","{""COMPUTE"": 84, ""MEMORY"": 69, ""DATASET"": 8, ""API_CREDITS"": 47}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 276, ""MEMORY"": 226, ""API_CREDITS"": 156, ""DATASET"": 16}",False,True,0.07239819004524888,0.375,"[0.05457809889514091, 0.7858630887128595, 9.386097514459374e-06, 0.15954942629448507]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,decomposed_cobb_douglas,COBB_DOUGLAS,9dc6afdf0f9522d1,de5f8b8d755fe81c,a0,code_review+research,1.0,0.375,False,5,0.31875,8,3,"{""COMPUTE"": 87, ""MEMORY"": 72, ""DATASET"": 16, ""API_CREDITS"": 46}","{""COMPUTE"": 86, ""MEMORY"": 72, ""DATASET"": 16, ""API_CREDITS"": 44}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 262, ""API_CREDITS"": 164, ""DATASET"": 48}",False,True,0.04741379310344827,0.0,"[0.5080842099568694, 0.425027162524813, 0.01583805256026392, 0.05105057495805357]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,decomposed_cobb_douglas,COBB_DOUGLAS,9dc6afdf0f9522d1,de5f8b8d755fe81c,a1,code_review+doc_processing+monitoring+research,1.0,0.5,False,4,0.36875,10,5,"{""COMPUTE"": 95, ""MEMORY"": 72, ""DATASET"": 8, ""API_CREDITS"": 46}","{""COMPUTE"": 88, ""MEMORY"": 69, ""DATASET"": 8, ""API_CREDITS"": 43}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 242, ""MEMORY"": 190, ""API_CREDITS"": 116, ""DATASET"": 16}",False,True,0.07239819004524888,0.0,"[0.016810007460872148, 0.04872777660097131, 0.8772735736186463, 0.05718864231951012]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,decomposed_cobb_douglas,COBB_DOUGLAS,9dc6afdf0f9522d1,de5f8b8d755fe81c,a2,monitoring,1.0,0.875,False,1,0.525,14,0,"{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 57, ""API_CREDITS"": 8}","{""COMPUTE"": 56, ""MEMORY"": 63, ""DATASET"": 56, ""API_CREDITS"": 7}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",False,True,0.1893491124260355,0.5,"[0.0496088596040305, 0.001640771992282643, 0.23511425498814756, 0.7136361134155393]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,decomposed_cobb_douglas,COBB_DOUGLAS,9dc6afdf0f9522d1,de5f8b8d755fe81c,a3,code_review+research,1.0,0.375,False,5,0.31875,8,3,"{""COMPUTE"": 86, ""MEMORY"": 72, ""DATASET"": 16, ""API_CREDITS"": 46}","{""COMPUTE"": 86, ""MEMORY"": 72, ""DATASET"": 16, ""API_CREDITS"": 44}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 262, ""API_CREDITS"": 164, ""DATASET"": 48}",False,True,0.05217391304347826,0.0,"[0.8872567389191243, 0.09662037513673527, 0.014726410813202665, 0.0013964751309379028]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,decomposed_cobb_douglas,COBB_DOUGLAS,9dc6afdf0f9522d1,de5f8b8d755fe81c,a4,doc_processing+monitoring+research,1.0,0.5,False,4,0.36250000000000004,11,1,"{""COMPUTE"": 83, ""MEMORY"": 73, ""DATASET"": 25, ""API_CREDITS"": 37}","{""COMPUTE"": 80, ""MEMORY"": 69, ""DATASET"": 24, ""API_CREDITS"": 33}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 190, ""MEMORY"": 165, ""API_CREDITS"": 82, ""DATASET"": 56}",False,True,0.06550218340611354,0.0,"[0.19739668820274278, 0.0013462310259447063, 0.05629219173613072, 0.7449648890351819]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,decomposed_cobb_douglas,COBB_DOUGLAS,9dc6afdf0f9522d1,de5f8b8d755fe81c,a5,code_review+research,1.0,0.75,False,2,0.56875,8,11,"{""COMPUTE"": 89, ""MEMORY"": 72, ""DATASET"": 9, ""API_CREDITS"": 51}","{""COMPUTE"": 84, ""MEMORY"": 69, ""DATASET"": 8, ""API_CREDITS"": 47}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 276, ""MEMORY"": 226, ""API_CREDITS"": 156, ""DATASET"": 16}",False,True,0.06334841628959276,0.375,"[0.05457809889514091, 0.7858630887128595, 9.386097514459374e-06, 0.15954942629448507]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_linear,LINEAR,9dc6afdf0f9522d1,de5f8b8d755fe81c,a0,code_review+research,1.0,0.25,False,6,0.234375,5,1,"{""COMPUTE"": 82, ""MEMORY"": 97, ""DATASET"": 4, ""API_CREDITS"": 37}","{""COMPUTE"": 54, ""MEMORY"": 44, ""DATASET"": 0, ""API_CREDITS"": 33}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 262, ""API_CREDITS"": 164, ""DATASET"": 48}",False,True,0.25862068965517243,-0.125,"[0.5080842099568694, 0.425027162524813, 0.01583805256026392, 0.05105057495805357]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_linear,LINEAR,9dc6afdf0f9522d1,de5f8b8d755fe81c,a1,code_review+doc_processing+monitoring+research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 183, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 1}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 242, ""MEMORY"": 190, ""API_CREDITS"": 116, ""DATASET"": 16}",True,False,1.0180995475113122,-0.5,"[0.016810007460872148, 0.04872777660097131, 0.8772735736186463, 0.05718864231951012]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_linear,LINEAR,9dc6afdf0f9522d1,de5f8b8d755fe81c,a2,monitoring,1.0,0.125,False,7,0.075,2,0,"{""COMPUTE"": 40, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 1}","{""COMPUTE"": 8, ""MEMORY"": 9, ""DATASET"": 8, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",True,False,0.41420118343195267,-0.25,"[0.0496088596040305, 0.001640771992282643, 0.23511425498814756, 0.7136361134155393]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_linear,LINEAR,9dc6afdf0f9522d1,de5f8b8d755fe81c,a3,code_review+research,1.0,0.25,False,6,0.25,6,0,"{""COMPUTE"": 83, ""MEMORY"": 97, ""DATASET"": 5, ""API_CREDITS"": 38}","{""COMPUTE"": 64, ""MEMORY"": 52, ""DATASET"": 0, ""API_CREDITS"": 38}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 262, ""API_CREDITS"": 164, ""DATASET"": 48}",False,True,0.24782608695652175,-0.125,"[0.8872567389191243, 0.09662037513673527, 0.014726410813202665, 0.0013964751309379028]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_linear,LINEAR,9dc6afdf0f9522d1,de5f8b8d755fe81c,a4,doc_processing+monitoring+research,1.0,0.125,False,7,0.075,2,0,"{""COMPUTE"": 17, ""MEMORY"": 165, ""DATASET"": 56, ""API_CREDITS"": 1}","{""COMPUTE"": 8, ""MEMORY"": 9, ""DATASET"": 8, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 190, ""MEMORY"": 165, ""API_CREDITS"": 82, ""DATASET"": 56}",True,False,1.0480349344978166,-0.375,"[0.19739668820274278, 0.0013462310259447063, 0.05629219173613072, 0.7449648890351819]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_linear,LINEAR,9dc6afdf0f9522d1,de5f8b8d755fe81c,a5,code_review+research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 99, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 156}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 276, ""MEMORY"": 226, ""API_CREDITS"": 156, ""DATASET"": 16}",True,False,0.9411764705882353,-0.375,"[0.05457809889514091, 0.7858630887128595, 9.386097514459374e-06, 0.15954942629448507]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_cobb_douglas,COBB_DOUGLAS,9dc6afdf0f9522d1,de5f8b8d755fe81c,a0,code_review+research,1.0,0.375,False,5,0.31875,8,3,"{""COMPUTE"": 87, ""MEMORY"": 72, ""DATASET"": 16, ""API_CREDITS"": 46}","{""COMPUTE"": 86, ""MEMORY"": 72, ""DATASET"": 16, ""API_CREDITS"": 44}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 262, ""API_CREDITS"": 164, ""DATASET"": 48}",False,True,0.04741379310344827,0.0,"[0.5080842099568694, 0.425027162524813, 0.01583805256026392, 0.05105057495805357]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_cobb_douglas,COBB_DOUGLAS,9dc6afdf0f9522d1,de5f8b8d755fe81c,a1,code_review+doc_processing+monitoring+research,1.0,0.5,False,4,0.36875,10,5,"{""COMPUTE"": 95, ""MEMORY"": 72, ""DATASET"": 8, ""API_CREDITS"": 46}","{""COMPUTE"": 88, ""MEMORY"": 69, ""DATASET"": 8, ""API_CREDITS"": 43}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 242, ""MEMORY"": 190, ""API_CREDITS"": 116, ""DATASET"": 16}",False,True,0.07239819004524888,0.0,"[0.016810007460872148, 0.04872777660097131, 0.8772735736186463, 0.05718864231951012]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_cobb_douglas,COBB_DOUGLAS,9dc6afdf0f9522d1,de5f8b8d755fe81c,a2,monitoring,1.0,0.875,False,1,0.525,14,0,"{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 57, ""API_CREDITS"": 8}","{""COMPUTE"": 56, ""MEMORY"": 63, ""DATASET"": 56, ""API_CREDITS"": 7}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",False,True,0.1893491124260355,0.5,"[0.0496088596040305, 0.001640771992282643, 0.23511425498814756, 0.7136361134155393]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_cobb_douglas,COBB_DOUGLAS,9dc6afdf0f9522d1,de5f8b8d755fe81c,a3,code_review+research,1.0,0.375,False,5,0.31875,8,3,"{""COMPUTE"": 86, ""MEMORY"": 72, ""DATASET"": 16, ""API_CREDITS"": 46}","{""COMPUTE"": 86, ""MEMORY"": 72, ""DATASET"": 16, ""API_CREDITS"": 44}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 262, ""API_CREDITS"": 164, ""DATASET"": 48}",False,True,0.05217391304347826,0.0,"[0.8872567389191243, 0.09662037513673527, 0.014726410813202665, 0.0013964751309379028]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_cobb_douglas,COBB_DOUGLAS,9dc6afdf0f9522d1,de5f8b8d755fe81c,a4,doc_processing+monitoring+research,1.0,0.5,False,4,0.36250000000000004,11,1,"{""COMPUTE"": 83, ""MEMORY"": 73, ""DATASET"": 25, ""API_CREDITS"": 37}","{""COMPUTE"": 80, ""MEMORY"": 69, ""DATASET"": 24, ""API_CREDITS"": 33}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 190, ""MEMORY"": 165, ""API_CREDITS"": 82, ""DATASET"": 56}",False,True,0.06550218340611354,0.0,"[0.19739668820274278, 0.0013462310259447063, 0.05629219173613072, 0.7449648890351819]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_cobb_douglas,COBB_DOUGLAS,9dc6afdf0f9522d1,de5f8b8d755fe81c,a5,code_review+research,1.0,0.75,False,2,0.56875,8,11,"{""COMPUTE"": 89, ""MEMORY"": 72, ""DATASET"": 9, ""API_CREDITS"": 51}","{""COMPUTE"": 84, ""MEMORY"": 69, ""DATASET"": 8, ""API_CREDITS"": 47}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 276, ""MEMORY"": 226, ""API_CREDITS"": 156, ""DATASET"": 16}",False,True,0.06334841628959276,0.375,"[0.05457809889514091, 0.7858630887128595, 9.386097514459374e-06, 0.15954942629448507]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_ces,CES,9dc6afdf0f9522d1,de5f8b8d755fe81c,a0,code_review+research,1.0,0.375,False,5,0.34375,8,2,"{""COMPUTE"": 87, ""MEMORY"": 72, ""DATASET"": 13, ""API_CREDITS"": 49}","{""COMPUTE"": 84, ""MEMORY"": 69, ""DATASET"": 8, ""API_CREDITS"": 46}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 262, ""API_CREDITS"": 164, ""DATASET"": 48}",False,True,0.07327586206896551,0.0,"[0.5080842099568694, 0.425027162524813, 0.01583805256026392, 0.05105057495805357]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_ces,CES,9dc6afdf0f9522d1,de5f8b8d755fe81c,a1,code_review+doc_processing+monitoring+research,1.0,0.5,False,4,0.39375000000000004,11,4,"{""COMPUTE"": 99, ""MEMORY"": 69, ""DATASET"": 3, ""API_CREDITS"": 45}","{""COMPUTE"": 86, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 41}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 242, ""MEMORY"": 190, ""API_CREDITS"": 116, ""DATASET"": 16}",False,True,0.12217194570135746,0.0,"[0.016810007460872148, 0.04872777660097131, 0.8772735736186463, 0.05718864231951012]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_ces,CES,9dc6afdf0f9522d1,de5f8b8d755fe81c,a2,monitoring,1.0,0.25,False,6,0.15,4,0,"{""COMPUTE"": 59, ""MEMORY"": 72, ""DATASET"": 64, ""API_CREDITS"": 2}","{""COMPUTE"": 16, ""MEMORY"": 18, ""DATASET"": 16, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}",False,True,0.2958579881656805,-0.125,"[0.0496088596040305, 0.001640771992282643, 0.23511425498814756, 0.7136361134155393]"
workload,dirichlet_0.3__high,dirichlet_0.3,0.3,unit,high,2098221685,joint_ces,CES,9dc6afdf0f9522d1,de5f8b8d755fe81c,a3,code_review+research,1.0,0.375,False,5,0.34375,8,2,"{""COMPUTE"": 87, ""MEMORY"": 73, ""DATASET"": 13, ""API_CREDITS"": 49}","{""COMPUTE"": 84, ""MEMORY"": 69, ""DATASET"": 8, ""API_CREDITS"": 46}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 262, ""API_CREDITS"": 164, ""DATASET"": 48}",False,True,0.0782608695652174,0.0,"[0.8872567389191243, 0.09662037513673527, 0.014726410813202665, 0.0013964751309379028]"
